Timestamp,Right shoulder angle,Left shoulder angle,Right elbow angle,Left elbow angle,Feedback
2023-08-14 13:43:08.301,15.0,16.0,173.0,170.0,
2023-08-14 13:43:08.380,15.0,16.0,173.0,170.0,
2023-08-14 13:43:08.460,15.0,16.0,173.0,170.0,
2023-08-14 13:43:08.537,15.0,16.0,173.0,170.0,
2023-08-14 13:43:08.612,15.0,16.0,173.0,170.0,
2023-08-14 13:43:08.691,15.0,16.0,173.0,170.0,
2023-08-14 13:43:08.769,15.0,16.0,173.0,170.0,
2023-08-14 13:43:08.841,15.0,15.0,173.0,171.0,
2023-08-14 13:43:08.915,15.0,15.0,173.0,172.0,
2023-08-14 13:43:08.993,15.0,15.0,174.0,176.0,
2023-08-14 13:43:09.069,15.0,16.0,176.0,178.0,
2023-08-14 13:43:09.141,15.0,17.0,178.0,173.0,
2023-08-14 13:43:09.222,18.0,22.0,175.0,168.0,
2023-08-14 13:43:09.297,21.0,27.0,163.0,163.0,
2023-08-14 13:43:09.370,30.0,40.0,161.0,151.0,
2023-08-14 13:43:09.449,35.0,46.0,160.0,150.0,
2023-08-14 13:43:09.521,40.0,50.0,157.0,140.0,
2023-08-14 13:43:09.595,42.0,52.0,136.0,128.0,
2023-08-14 13:43:09.671,51.0,61.0,92.0,106.0,
2023-08-14 13:43:09.745,56.0,68.0,55.0,32.0,
2023-08-14 13:43:09.821,61.0,74.0,36.0,25.0,
2023-08-14 13:43:09.899,66.0,80.0,18.0,24.0,
2023-08-14 13:43:09.978,73.0,89.0,16.0,18.0,
2023-08-14 13:43:10.057,77.0,92.0,15.0,16.0,
2023-08-14 13:43:10.135,79.0,90.0,13.0,12.0,
2023-08-14 13:43:10.208,80.0,90.0,12.0,11.0,
2023-08-14 13:43:10.291,83.0,92.0,13.0,14.0,
2023-08-14 13:43:10.371,87.0,96.0,14.0,15.0,
2023-08-14 13:43:10.451,92.0,104.0,13.0,16.0,
2023-08-14 13:43:10.525,94.0,105.0,12.0,13.0,
