Timestamp,Right shoulder angle,Left shoulder angle,Right elbow angle,Left elbow angle,Feedback
2023-08-17 12:52:26.974,15.0,15.0,169.0,172.0,
2023-08-17 12:52:27.048,15.0,15.0,169.0,172.0,
2023-08-17 12:52:27.127,15.0,15.0,170.0,172.0,
2023-08-17 12:52:27.203,15.0,15.0,170.0,172.0,
2023-08-17 12:52:27.281,15.0,15.0,170.0,172.0,
2023-08-17 12:52:27.355,15.0,15.0,170.0,172.0,
2023-08-17 12:52:27.432,15.0,15.0,170.0,172.0,
2023-08-17 12:52:27.516,15.0,15.0,170.0,172.0,
2023-08-17 12:52:27.592,15.0,15.0,170.0,172.0,
2023-08-17 12:52:27.666,15.0,15.0,169.0,172.0,
2023-08-17 12:52:27.742,15.0,15.0,169.0,172.0,
2023-08-17 12:52:27.818,15.0,15.0,169.0,172.0,
2023-08-17 12:52:27.891,15.0,15.0,169.0,172.0,
2023-08-17 12:52:27.964,15.0,15.0,169.0,172.0,
2023-08-17 12:52:28.040,15.0,15.0,169.0,172.0,
2023-08-17 12:52:28.122,15.0,15.0,169.0,172.0,
2023-08-17 12:52:28.200,15.0,15.0,169.0,172.0,
2023-08-17 12:52:28.279,15.0,15.0,169.0,172.0,
2023-08-17 12:52:28.355,15.0,15.0,169.0,172.0,
2023-08-17 12:52:28.430,15.0,15.0,169.0,172.0,
2023-08-17 12:52:28.506,15.0,15.0,169.0,172.0,
2023-08-17 12:52:28.582,15.0,15.0,169.0,172.0,
2023-08-17 12:52:28.658,15.0,15.0,169.0,172.0,
2023-08-17 12:52:28.732,15.0,15.0,169.0,172.0,
2023-08-17 12:52:28.811,15.0,15.0,169.0,172.0,
2023-08-17 12:52:28.889,15.0,15.0,169.0,172.0,
2023-08-17 12:52:28.965,15.0,15.0,169.0,171.0,
2023-08-17 12:52:29.041,15.0,15.0,169.0,171.0,
2023-08-17 12:52:29.127,15.0,15.0,168.0,171.0,
2023-08-17 12:52:29.201,16.0,16.0,167.0,170.0,
2023-08-17 12:52:29.278,18.0,17.0,164.0,168.0,
2023-08-17 12:52:29.351,20.0,19.0,160.0,164.0,
2023-08-17 12:52:29.430,24.0,22.0,153.0,159.0,
2023-08-17 12:52:29.504,30.0,28.0,139.0,141.0,
2023-08-17 12:52:29.580,35.0,32.0,124.0,128.0,
2023-08-17 12:52:29.660,37.0,36.0,104.0,101.0,
2023-08-17 12:52:29.737,39.0,38.0,81.0,76.0,
2023-08-17 12:52:29.819,43.0,42.0,60.0,50.0,
2023-08-17 12:52:29.893,45.0,45.0,43.0,42.0,
2023-08-17 12:52:29.966,48.0,49.0,31.0,31.0,
2023-08-17 12:52:30.041,51.0,53.0,24.0,25.0,
2023-08-17 12:52:30.121,55.0,59.0,15.0,15.0,
2023-08-17 12:52:30.199,59.0,63.0,9.0,11.0,
2023-08-17 12:52:30.277,63.0,67.0,7.0,8.0,
2023-08-17 12:52:30.350,67.0,70.0,3.0,6.0,
