Timestamp,Right shoulder angle,Left shoulder angle,Right elbow angle,Left elbow angle,Feedback
2023-08-16 12:23:59.467,12.0,11.0,175.0,178.0,
2023-08-16 12:23:59.542,12.0,11.0,175.0,178.0,
2023-08-16 12:23:59.614,12.0,11.0,174.0,178.0,
2023-08-16 12:23:59.691,12.0,11.0,174.0,178.0,
2023-08-16 12:23:59.768,12.0,12.0,174.0,178.0,
2023-08-16 12:23:59.841,12.0,12.0,174.0,178.0,
2023-08-16 12:23:59.922,12.0,12.0,174.0,178.0,
2023-08-16 12:24:00.006,13.0,12.0,173.0,178.0,
2023-08-16 12:24:00.084,13.0,12.0,172.0,178.0,
2023-08-16 12:24:00.165,14.0,12.0,171.0,178.0,
2023-08-16 12:24:00.242,16.0,13.0,168.0,175.0,
2023-08-16 12:24:00.320,18.0,16.0,164.0,168.0,
2023-08-16 12:24:00.391,22.0,22.0,147.0,145.0,
2023-08-16 12:24:00.469,25.0,25.0,131.0,128.0,
2023-08-16 12:24:00.545,27.0,29.0,106.0,105.0,
2023-08-16 12:24:00.618,31.0,34.0,80.0,83.0,
2023-08-16 12:24:00.689,36.0,39.0,61.0,58.0,
2023-08-16 12:24:00.764,46.0,47.0,28.0,26.0,
2023-08-16 12:24:00.841,69.0,70.0,3.0,2.0,
2023-08-16 12:24:00.915,79.0,79.0,6.0,2.0,
2023-08-16 12:24:00.993,88.0,81.0,15.0,6.0,
2023-08-16 12:24:01.068,97.0,86.0,21.0,14.0,
2023-08-16 12:24:01.141,103.0,92.0,23.0,18.0,
2023-08-16 12:24:01.215,106.0,94.0,22.0,20.0,
2023-08-16 12:24:01.292,107.0,95.0,21.0,19.0,
2023-08-16 12:24:01.365,108.0,96.0,18.0,18.0,
2023-08-16 12:24:01.438,108.0,97.0,18.0,18.0,Well done! You are doing the right movement!
2023-08-16 12:24:01.514,108.0,97.0,15.0,18.0,
2023-08-16 12:24:01.587,108.0,98.0,15.0,16.0,
2023-08-16 12:24:01.660,108.0,99.0,14.0,16.0,
2023-08-16 12:24:01.744,108.0,98.0,13.0,15.0,
2023-08-16 12:24:01.815,108.0,98.0,12.0,14.0,
