Timestamp,Right shoulder angle,Left shoulder angle,Right elbow angle,Left elbow angle,Feedback
2023-08-15 11:41:59.917,16.0,16.0,152.0,153.0,
2023-08-15 11:41:59.989,17.0,16.0,152.0,153.0,
2023-08-15 11:42:00.065,17.0,16.0,152.0,154.0,
2023-08-15 11:42:00.136,17.0,16.0,152.0,154.0,
2023-08-15 11:42:00.208,17.0,16.0,152.0,154.0,
2023-08-15 11:42:00.280,17.0,16.0,152.0,155.0,
2023-08-15 11:42:00.354,17.0,16.0,152.0,155.0,
2023-08-15 11:42:00.428,17.0,16.0,152.0,155.0,
2023-08-15 11:42:00.502,17.0,16.0,152.0,153.0,
2023-08-15 11:42:00.576,17.0,16.0,151.0,152.0,
2023-08-15 11:42:00.651,17.0,16.0,151.0,152.0,
2023-08-15 11:42:00.728,17.0,15.0,151.0,154.0,
2023-08-15 11:42:00.800,17.0,15.0,151.0,158.0,
2023-08-15 11:42:00.876,17.0,15.0,151.0,161.0,
2023-08-15 11:42:00.957,17.0,15.0,151.0,162.0,
2023-08-15 11:42:01.031,17.0,15.0,151.0,165.0,
2023-08-15 11:42:01.109,17.0,15.0,150.0,168.0,
2023-08-15 11:42:01.183,17.0,15.0,150.0,170.0,
2023-08-15 11:42:01.259,17.0,15.0,150.0,171.0,
2023-08-15 11:42:01.334,17.0,15.0,150.0,172.0,
2023-08-15 11:42:01.407,17.0,15.0,150.0,173.0,
2023-08-15 11:42:01.487,17.0,15.0,149.0,173.0,
2023-08-15 11:42:01.560,17.0,15.0,150.0,173.0,
2023-08-15 11:42:01.637,17.0,15.0,150.0,173.0,
2023-08-15 11:42:01.709,17.0,15.0,150.0,174.0,
2023-08-15 11:42:01.779,17.0,15.0,150.0,174.0,
2023-08-15 11:42:01.853,17.0,15.0,150.0,174.0,
2023-08-15 11:42:01.933,17.0,15.0,150.0,173.0,
2023-08-15 11:42:02.005,17.0,15.0,150.0,173.0,
2023-08-15 11:42:02.075,17.0,15.0,150.0,172.0,
2023-08-15 11:42:02.150,17.0,15.0,150.0,169.0,
2023-08-15 11:42:02.230,17.0,15.0,150.0,168.0,
2023-08-15 11:42:02.303,17.0,15.0,149.0,163.0,
2023-08-15 11:42:02.379,17.0,15.0,149.0,161.0,
2023-08-15 11:42:02.454,16.0,15.0,148.0,160.0,
2023-08-15 11:42:02.537,16.0,15.0,148.0,160.0,
2023-08-15 11:42:02.610,16.0,15.0,148.0,157.0,
2023-08-15 11:42:02.683,16.0,15.0,148.0,155.0,
2023-08-15 11:42:02.756,17.0,15.0,149.0,154.0,
2023-08-15 11:42:02.834,17.0,15.0,149.0,152.0,
2023-08-15 11:42:02.909,17.0,15.0,149.0,150.0,
2023-08-15 11:42:02.980,17.0,15.0,149.0,150.0,
2023-08-15 11:42:03.055,17.0,15.0,149.0,150.0,
2023-08-15 11:42:03.137,17.0,15.0,149.0,149.0,
2023-08-15 11:42:03.208,17.0,15.0,149.0,148.0,
2023-08-15 11:42:03.289,17.0,15.0,149.0,147.0,
2023-08-15 11:42:03.363,17.0,15.0,149.0,147.0,
2023-08-15 11:42:03.439,17.0,15.0,149.0,147.0,
2023-08-15 11:42:03.514,17.0,15.0,150.0,149.0,
2023-08-15 11:42:03.586,17.0,15.0,150.0,151.0,
2023-08-15 11:42:03.658,17.0,15.0,150.0,155.0,
2023-08-15 11:42:03.731,17.0,15.0,150.0,163.0,
2023-08-15 11:42:03.806,17.0,15.0,150.0,163.0,
2023-08-15 11:42:03.877,17.0,15.0,150.0,164.0,You are doing great! Now you can speed up your movement to achieve better training effect
