Timestamp,Right shoulder angle,Left shoulder angle,Right elbow angle,Left elbow angle,Feedback
2023-08-17 13:20:50.097,15.0,16.0,166.0,169.0,
2023-08-17 13:20:50.180,15.0,16.0,166.0,169.0,
2023-08-17 13:20:50.257,15.0,16.0,166.0,169.0,
2023-08-17 13:20:50.344,15.0,16.0,166.0,169.0,
2023-08-17 13:20:50.422,15.0,16.0,166.0,169.0,
2023-08-17 13:20:50.500,15.0,16.0,166.0,169.0,
2023-08-17 13:20:50.586,15.0,16.0,166.0,169.0,
2023-08-17 13:20:50.663,15.0,16.0,166.0,168.0,
2023-08-17 13:20:50.749,15.0,16.0,166.0,168.0,
2023-08-17 13:20:50.827,16.0,16.0,165.0,168.0,
2023-08-17 13:20:50.906,16.0,16.0,165.0,168.0,
2023-08-17 13:20:50.987,17.0,17.0,164.0,167.0,
2023-08-17 13:20:51.068,17.0,18.0,162.0,165.0,
2023-08-17 13:20:51.143,20.0,23.0,153.0,152.0,
2023-08-17 13:20:51.222,24.0,28.0,143.0,138.0,
2023-08-17 13:20:51.301,30.0,32.0,126.0,122.0,
2023-08-17 13:20:51.381,33.0,38.0,108.0,103.0,
2023-08-17 13:20:51.458,37.0,43.0,88.0,83.0,
2023-08-17 13:20:51.539,48.0,59.0,39.0,39.0,
2023-08-17 13:20:51.628,56.0,71.0,22.0,21.0,
2023-08-17 13:20:51.704,65.0,82.0,15.0,11.0,
2023-08-17 13:20:51.781,73.0,91.0,7.0,1.0,
2023-08-17 13:20:51.858,80.0,95.0,2.0,3.0,
2023-08-17 13:20:51.940,89.0,98.0,5.0,8.0,
2023-08-17 13:20:52.022,94.0,102.0,9.0,10.0,
2023-08-17 13:20:52.105,96.0,103.0,10.0,12.0,
2023-08-17 13:20:52.187,97.0,104.0,12.0,12.0,
2023-08-17 13:20:52.265,95.0,104.0,10.0,12.0,
2023-08-17 13:20:52.346,94.0,104.0,9.0,11.0,
2023-08-17 13:20:52.425,93.0,103.0,9.0,11.0,Well done! You are doing the right movement!
2023-08-17 13:20:52.506,93.0,103.0,9.0,11.0,
2023-08-17 13:20:52.585,93.0,103.0,8.0,11.0,
2023-08-17 13:20:52.667,92.0,103.0,8.0,11.0,
2023-08-17 13:20:52.745,90.0,103.0,7.0,10.0,
2023-08-17 13:20:52.829,86.0,101.0,5.0,9.0,
2023-08-17 13:20:52.908,80.0,101.0,3.0,8.0,
2023-08-17 13:20:52.987,73.0,97.0,0.0,6.0,
